"year","council","income","activity","val"
2012,"Southland Regional Council","Regulatory income and petrol tax","Transportation",0
2012,"Southland Regional Council","Current grants, subsidies, and donations income","Transportation",173
2012,"Southland Regional Council","Interest income","Transportation",0
2012,"Southland Regional Council","Dividend income","Transportation",0
2012,"Southland Regional Council","Sales and other operating income","Transportation",378
2012,"Southland Regional Council","Employee costs","Transportation",0
2012,"Southland Regional Council","Depreciation and amortisation","Transportation",0
2012,"Southland Regional Council","Current grants, subsidies, and donations expenditure","Transportation",0
2012,"Southland Regional Council","Interest expenditure","Transportation",0
2012,"Southland Regional Council","Purchases and other operating expenditure","Transportation",0
2011,"Southland Regional Council","Rates","Transportation",0
2011,"Southland Regional Council","Regulatory income and petrol tax","Transportation",0
2011,"Southland Regional Council","Current grants, subsidies, and donations income","Transportation",169
2011,"Southland Regional Council","Interest income","Transportation",0
2011,"Southland Regional Council","Dividend income","Transportation",0
2011,"Southland Regional Council","Sales and other operating income","Transportation",0
2011,"Southland Regional Council","Employee costs","Transportation",0
2011,"Southland Regional Council","Depreciation and amortisation","Transportation",0
2011,"Southland Regional Council","Current grants, subsidies, and donations expenditure","Transportation",0
2011,"Southland Regional Council","Interest expenditure","Transportation",0
2011,"Southland Regional Council","Purchases and other operating expenditure","Transportation",0
2010,"Southland Regional Council","Rates","Transportation",0
2010,"Southland Regional Council","Regulatory income and petrol tax","Transportation",0
2010,"Southland Regional Council","Current grants, subsidies, and donations income","Transportation",115
2010,"Southland Regional Council","Interest income","Transportation",0
2010,"Southland Regional Council","Dividend income","Transportation",0
2010,"Southland Regional Council","Sales and other operating income","Transportation",0
2010,"Southland Regional Council","Employee costs","Transportation",0
2010,"Southland Regional Council","Depreciation and amortisation","Transportation",0
2010,"Southland Regional Council","Current grants, subsidies, and donations expenditure","Transportation",0
2010,"Southland Regional Council","Interest expenditure","Transportation",0
2010,"Southland Regional Council","Purchases and other operating expenditure","Transportation",132
2009,"Southland Regional Council","Rates","Transportation",0
2009,"Southland Regional Council","Regulatory income and petrol tax","Transportation",0
2009,"Southland Regional Council","Current grants, subsidies, and donations income","Transportation",75
2009,"Southland Regional Council","Interest income","Transportation",0
2009,"Southland Regional Council","Dividend income","Transportation",0
2009,"Southland Regional Council","Sales and other operating income","Transportation",0
2009,"Southland Regional Council","Employee costs","Transportation",0
2009,"Southland Regional Council","Depreciation and amortisation","Transportation",0
2009,"Southland Regional Council","Current grants, subsidies, and donations expenditure","Transportation",0
2009,"Southland Regional Council","Interest expenditure","Transportation",0
2009,"Southland Regional Council","Purchases and other operating expenditure","Transportation",76
2014,"Southland Regional Council","Rates","Water supply",0
2014,"Southland Regional Council","Regulatory income and petrol tax","Water supply",0
2014,"Southland Regional Council","Current grants, subsidies, and donations income","Water supply",0
2014,"Southland Regional Council","Interest income","Water supply",0
2014,"Southland Regional Council","Dividend income","Water supply",0
2014,"Southland Regional Council","Sales and other operating income","Water supply",0
2014,"Southland Regional Council","Employee costs","Water supply",0
2014,"Southland Regional Council","Depreciation and amortisation","Water supply",0
2014,"Southland Regional Council","Current grants, subsidies, and donations expenditure","Water supply",0
2014,"Southland Regional Council","Interest expenditure","Water supply",0
2014,"Southland Regional Council","Purchases and other operating expenditure","Water supply",0
2013,"Southland Regional Council","Rates","Water supply",0
2013,"Southland Regional Council","Regulatory income and petrol tax","Water supply",0
2013,"Southland Regional Council","Current grants, subsidies, and donations income","Water supply",0
2013,"Southland Regional Council","Interest income","Water supply",0
2013,"Southland Regional Council","Dividend income","Water supply",0
2013,"Southland Regional Council","Sales and other operating income","Water supply",0
2013,"Southland Regional Council","Employee costs","Water supply",0
2013,"Southland Regional Council","Depreciation and amortisation","Water supply",0
2013,"Southland Regional Council","Current grants, subsidies, and donations expenditure","Water supply",0
2013,"Southland Regional Council","Interest expenditure","Water supply",0
2013,"Southland Regional Council","Purchases and other operating expenditure","Water supply",0
2012,"Southland Regional Council","Rates","Water supply",0
2012,"Southland Regional Council","Regulatory income and petrol tax","Water supply",0
2012,"Southland Regional Council","Current grants, subsidies, and donations income","Water supply",0
2012,"Southland Regional Council","Interest income","Water supply",0
2012,"Southland Regional Council","Dividend income","Water supply",0
2012,"Southland Regional Council","Sales and other operating income","Water supply",0
2012,"Southland Regional Council","Employee costs","Water supply",0
2012,"Southland Regional Council","Depreciation and amortisation","Water supply",0
2012,"Southland Regional Council","Current grants, subsidies, and donations expenditure","Water supply",0
2012,"Southland Regional Council","Interest expenditure","Water supply",0
2012,"Southland Regional Council","Purchases and other operating expenditure","Water supply",0
2011,"Southland Regional Council","Rates","Water supply",0
2011,"Southland Regional Council","Regulatory income and petrol tax","Water supply",0
2011,"Southland Regional Council","Current grants, subsidies, and donations income","Water supply",0
2011,"Southland Regional Council","Interest income","Water supply",0
2011,"Southland Regional Council","Dividend income","Water supply",0
2011,"Southland Regional Council","Sales and other operating income","Water supply",0
2011,"Southland Regional Council","Employee costs","Water supply",0
2011,"Southland Regional Council","Depreciation and amortisation","Water supply",0
2011,"Southland Regional Council","Current grants, subsidies, and donations expenditure","Water supply",0
2011,"Southland Regional Council","Interest expenditure","Water supply",0
2011,"Southland Regional Council","Purchases and other operating expenditure","Water supply",0
2010,"Southland Regional Council","Rates","Water supply",0
2010,"Southland Regional Council","Regulatory income and petrol tax","Water supply",0
2010,"Southland Regional Council","Current grants, subsidies, and donations income","Water supply",0
2010,"Southland Regional Council","Interest income","Water supply",0
2010,"Southland Regional Council","Dividend income","Water supply",0
2010,"Southland Regional Council","Sales and other operating income","Water supply",0
2010,"Southland Regional Council","Employee costs","Water supply",0
2010,"Southland Regional Council","Depreciation and amortisation","Water supply",0
2010,"Southland Regional Council","Current grants, subsidies, and donations expenditure","Water supply",0
2010,"Southland Regional Council","Interest expenditure","Water supply",0
2010,"Southland Regional Council","Purchases and other operating expenditure","Water supply",0
2009,"Southland Regional Council","Rates","Water supply",0
2009,"Southland Regional Council","Regulatory income and petrol tax","Water supply",0
2009,"Southland Regional Council","Current grants, subsidies, and donations income","Water supply",0
2009,"Southland Regional Council","Interest income","Water supply",0
2009,"Southland Regional Council","Dividend income","Water supply",0
2009,"Southland Regional Council","Sales and other operating income","Water supply",0
2009,"Southland Regional Council","Employee costs","Water supply",0
2009,"Southland Regional Council","Depreciation and amortisation","Water supply",0
2009,"Southland Regional Council","Current grants, subsidies, and donations expenditure","Water supply",0
2009,"Southland Regional Council","Interest expenditure","Water supply",0
2009,"Southland Regional Council","Purchases and other operating expenditure","Water supply",0
2014,"Southland Regional Council","Rates","Wastewater",0
2014,"Southland Regional Council","Regulatory income and petrol tax","Wastewater",0
2014,"Southland Regional Council","Current grants, subsidies, and donations income","Wastewater",0
2014,"Southland Regional Council","Interest income","Wastewater",0
2014,"Southland Regional Council","Dividend income","Wastewater",0
2014,"Southland Regional Council","Sales and other operating income","Wastewater",0
2014,"Southland Regional Council","Employee costs","Wastewater",0
2014,"Southland Regional Council","Depreciation and amortisation","Wastewater",0
2014,"Southland Regional Council","Current grants, subsidies, and donations expenditure","Wastewater",0
2014,"Southland Regional Council","Interest expenditure","Wastewater",0
2014,"Southland Regional Council","Purchases and other operating expenditure","Wastewater",0
2013,"Southland Regional Council","Rates","Wastewater",0
2013,"Southland Regional Council","Regulatory income and petrol tax","Wastewater",0
2013,"Southland Regional Council","Current grants, subsidies, and donations income","Wastewater",0
2013,"Southland Regional Council","Interest income","Wastewater",0
2013,"Southland Regional Council","Dividend income","Wastewater",0
2013,"Southland Regional Council","Sales and other operating income","Wastewater",0
2013,"Southland Regional Council","Employee costs","Wastewater",0
2013,"Southland Regional Council","Depreciation and amortisation","Wastewater",0
2013,"Southland Regional Council","Current grants, subsidies, and donations expenditure","Wastewater",0
2013,"Southland Regional Council","Interest expenditure","Wastewater",0
2013,"Southland Regional Council","Purchases and other operating expenditure","Wastewater",0
2012,"Southland Regional Council","Rates","Wastewater",0
2012,"Southland Regional Council","Regulatory income and petrol tax","Wastewater",0
2012,"Southland Regional Council","Current grants, subsidies, and donations income","Wastewater",0
2012,"Southland Regional Council","Interest income","Wastewater",0
2012,"Southland Regional Council","Dividend income","Wastewater",0
2012,"Southland Regional Council","Sales and other operating income","Wastewater",0
2012,"Southland Regional Council","Employee costs","Wastewater",0
2012,"Southland Regional Council","Depreciation and amortisation","Wastewater",0
2012,"Southland Regional Council","Current grants, subsidies, and donations expenditure","Wastewater",0
2012,"Southland Regional Council","Interest expenditure","Wastewater",0
2012,"Southland Regional Council","Purchases and other operating expenditure","Wastewater",0
2011,"Southland Regional Council","Rates","Wastewater",0
2011,"Southland Regional Council","Regulatory income and petrol tax","Wastewater",0
2011,"Southland Regional Council","Current grants, subsidies, and donations income","Wastewater",0
2011,"Southland Regional Council","Interest income","Wastewater",0
2011,"Southland Regional Council","Dividend income","Wastewater",0
2011,"Southland Regional Council","Sales and other operating income","Wastewater",0
2011,"Southland Regional Council","Employee costs","Wastewater",0
2011,"Southland Regional Council","Depreciation and amortisation","Wastewater",0
2011,"Southland Regional Council","Current grants, subsidies, and donations expenditure","Wastewater",0
2011,"Southland Regional Council","Interest expenditure","Wastewater",0
2011,"Southland Regional Council","Purchases and other operating expenditure","Wastewater",0
2010,"Southland Regional Council","Rates","Wastewater",0
2010,"Southland Regional Council","Regulatory income and petrol tax","Wastewater",0
2010,"Southland Regional Council","Current grants, subsidies, and donations income","Wastewater",0
2010,"Southland Regional Council","Interest income","Wastewater",0
2010,"Southland Regional Council","Dividend income","Wastewater",0
2010,"Southland Regional Council","Sales and other operating income","Wastewater",0
2010,"Southland Regional Council","Employee costs","Wastewater",0
2010,"Southland Regional Council","Depreciation and amortisation","Wastewater",0
2010,"Southland Regional Council","Current grants, subsidies, and donations expenditure","Wastewater",0
2010,"Southland Regional Council","Interest expenditure","Wastewater",0
2010,"Southland Regional Council","Purchases and other operating expenditure","Wastewater",0
2009,"Southland Regional Council","Rates","Wastewater",0
2009,"Southland Regional Council","Regulatory income and petrol tax","Wastewater",0
2009,"Southland Regional Council","Current grants, subsidies, and donations income","Wastewater",0
2009,"Southland Regional Council","Interest income","Wastewater",0
2009,"Southland Regional Council","Dividend income","Wastewater",0
2009,"Southland Regional Council","Sales and other operating income","Wastewater",0
2009,"Southland Regional Council","Employee costs","Wastewater",0
2009,"Southland Regional Council","Depreciation and amortisation","Wastewater",0
2009,"Southland Regional Council","Current grants, subsidies, and donations expenditure","Wastewater",0
2009,"Southland Regional Council","Interest expenditure","Wastewater",0
2009,"Southland Regional Council","Purchases and other operating expenditure","Wastewater",0
2014,"Southland Regional Council","Rates","Solid waste/refuse",0
2014,"Southland Regional Council","Regulatory income and petrol tax","Solid waste/refuse",0
2014,"Southland Regional Council","Current grants, subsidies, and donations income","Solid waste/refuse",0
2014,"Southland Regional Council","Interest income","Solid waste/refuse",0
2014,"Southland Regional Council","Dividend income","Solid waste/refuse",0
2014,"Southland Regional Council","Sales and other operating income","Solid waste/refuse",0
2014,"Southland Regional Council","Employee costs","Solid waste/refuse",0
2014,"Southland Regional Council","Depreciation and amortisation","Solid waste/refuse",0
2014,"Southland Regional Council","Current grants, subsidies, and donations expenditure","Solid waste/refuse",0
2014,"Southland Regional Council","Interest expenditure","Solid waste/refuse",0
2014,"Southland Regional Council","Purchases and other operating expenditure","Solid waste/refuse",0
2013,"Southland Regional Council","Rates","Solid waste/refuse",0
2013,"Southland Regional Council","Regulatory income and petrol tax","Solid waste/refuse",0
2013,"Southland Regional Council","Current grants, subsidies, and donations income","Solid waste/refuse",0
2013,"Southland Regional Council","Interest income","Solid waste/refuse",0
2013,"Southland Regional Council","Dividend income","Solid waste/refuse",0
2013,"Southland Regional Council","Sales and other operating income","Solid waste/refuse",0
2013,"Southland Regional Council","Employee costs","Solid waste/refuse",0
2013,"Southland Regional Council","Depreciation and amortisation","Solid waste/refuse",0
2013,"Southland Regional Council","Current grants, subsidies, and donations expenditure","Solid waste/refuse",0
2013,"Southland Regional Council","Interest expenditure","Solid waste/refuse",0
2013,"Southland Regional Council","Purchases and other operating expenditure","Solid waste/refuse",0
2012,"Southland Regional Council","Rates","Solid waste/refuse",0
2012,"Southland Regional Council","Regulatory income and petrol tax","Solid waste/refuse",0
2012,"Southland Regional Council","Current grants, subsidies, and donations income","Solid waste/refuse",0
2012,"Southland Regional Council","Interest income","Solid waste/refuse",0
2012,"Southland Regional Council","Dividend income","Solid waste/refuse",0
2012,"Southland Regional Council","Sales and other operating income","Solid waste/refuse",0
2012,"Southland Regional Council","Employee costs","Solid waste/refuse",0
2012,"Southland Regional Council","Depreciation and amortisation","Solid waste/refuse",0
2012,"Southland Regional Council","Current grants, subsidies, and donations expenditure","Solid waste/refuse",0
2012,"Southland Regional Council","Interest expenditure","Solid waste/refuse",0
2012,"Southland Regional Council","Purchases and other operating expenditure","Solid waste/refuse",0
2011,"Southland Regional Council","Rates","Solid waste/refuse",0
2011,"Southland Regional Council","Regulatory income and petrol tax","Solid waste/refuse",0
2011,"Southland Regional Council","Current grants, subsidies, and donations income","Solid waste/refuse",0
2011,"Southland Regional Council","Interest income","Solid waste/refuse",0
2011,"Southland Regional Council","Dividend income","Solid waste/refuse",0
2011,"Southland Regional Council","Sales and other operating income","Solid waste/refuse",0
2011,"Southland Regional Council","Employee costs","Solid waste/refuse",0
2011,"Southland Regional Council","Depreciation and amortisation","Solid waste/refuse",0
2011,"Southland Regional Council","Current grants, subsidies, and donations expenditure","Solid waste/refuse",0
2011,"Southland Regional Council","Interest expenditure","Solid waste/refuse",0
2011,"Southland Regional Council","Purchases and other operating expenditure","Solid waste/refuse",0
2010,"Southland Regional Council","Rates","Solid waste/refuse",0
2010,"Southland Regional Council","Regulatory income and petrol tax","Solid waste/refuse",0
2010,"Southland Regional Council","Current grants, subsidies, and donations income","Solid waste/refuse",0
2010,"Southland Regional Council","Interest income","Solid waste/refuse",0
2010,"Southland Regional Council","Dividend income","Solid waste/refuse",0
2010,"Southland Regional Council","Sales and other operating income","Solid waste/refuse",0
2010,"Southland Regional Council","Employee costs","Solid waste/refuse",0
2010,"Southland Regional Council","Depreciation and amortisation","Solid waste/refuse",0
2010,"Southland Regional Council","Current grants, subsidies, and donations expenditure","Solid waste/refuse",0
2010,"Southland Regional Council","Interest expenditure","Solid waste/refuse",0
2010,"Southland Regional Council","Purchases and other operating expenditure","Solid waste/refuse",0
2009,"Southland Regional Council","Rates","Solid waste/refuse",0
2009,"Southland Regional Council","Regulatory income and petrol tax","Solid waste/refuse",0
2009,"Southland Regional Council","Current grants, subsidies, and donations income","Solid waste/refuse",0
2009,"Southland Regional Council","Interest income","Solid waste/refuse",0
2009,"Southland Regional Council","Dividend income","Solid waste/refuse",0
2009,"Southland Regional Council","Sales and other operating income","Solid waste/refuse",0
2009,"Southland Regional Council","Employee costs","Solid waste/refuse",0
2009,"Southland Regional Council","Depreciation and amortisation","Solid waste/refuse",0
2009,"Southland Regional Council","Current grants, subsidies, and donations expenditure","Solid waste/refuse",0
2009,"Southland Regional Council","Interest expenditure","Solid waste/refuse",0
2009,"Southland Regional Council","Purchases and other operating expenditure","Solid waste/refuse",0
2014,"Southland Regional Council","Rates","Environmental protection",6438
2014,"Southland Regional Council","Regulatory income and petrol tax","Environmental protection",588
2014,"Southland Regional Council","Current grants, subsidies, and donations income","Environmental protection",0
2014,"Southland Regional Council","Interest income","Environmental protection",0
2014,"Southland Regional Council","Dividend income","Environmental protection",0
2014,"Southland Regional Council","Sales and other operating income","Environmental protection",1895
2014,"Southland Regional Council","Employee costs","Environmental protection",5255
2014,"Southland Regional Council","Depreciation and amortisation","Environmental protection",0
2014,"Southland Regional Council","Current grants, subsidies, and donations expenditure","Environmental protection",372
2014,"Southland Regional Council","Interest expenditure","Environmental protection",0
2014,"Southland Regional Council","Purchases and other operating expenditure","Environmental protection",6991
2013,"Southland Regional Council","Rates","Environmental protection",10018
2013,"Southland Regional Council","Regulatory income and petrol tax","Environmental protection",1726
2013,"Southland Regional Council","Current grants, subsidies, and donations income","Environmental protection",146
2013,"Southland Regional Council","Interest income","Environmental protection",0
2013,"Southland Regional Council","Dividend income","Environmental protection",0
2013,"Southland Regional Council","Sales and other operating income","Environmental protection",1002
2013,"Southland Regional Council","Employee costs","Environmental protection",5213
2013,"Southland Regional Council","Depreciation and amortisation","Environmental protection",429
2013,"Southland Regional Council","Current grants, subsidies, and donations expenditure","Environmental protection",977
2013,"Southland Regional Council","Interest expenditure","Environmental protection",0
2013,"Southland Regional Council","Purchases and other operating expenditure","Environmental protection",7509
2012,"Southland Regional Council","Rates","Environmental protection",9088
2012,"Southland Regional Council","Regulatory income and petrol tax","Environmental protection",2093
2012,"Southland Regional Council","Current grants, subsidies, and donations income","Environmental protection",63
2012,"Southland Regional Council","Interest income","Environmental protection",0
2012,"Southland Regional Council","Dividend income","Environmental protection",0
2012,"Southland Regional Council","Sales and other operating income","Environmental protection",919
2012,"Southland Regional Council","Employee costs","Environmental protection",3560
2012,"Southland Regional Council","Depreciation and amortisation","Environmental protection",391
2012,"Southland Regional Council","Current grants, subsidies, and donations expenditure","Environmental protection",558
2012,"Southland Regional Council","Interest expenditure","Environmental protection",0
2012,"Southland Regional Council","Purchases and other operating expenditure","Environmental protection",6942
2011,"Southland Regional Council","Rates","Environmental protection",7500
2011,"Southland Regional Council","Regulatory income and petrol tax","Environmental protection",118
2011,"Southland Regional Council","Current grants, subsidies, and donations income","Environmental protection",57
2011,"Southland Regional Council","Interest income","Environmental protection",0
2011,"Southland Regional Council","Dividend income","Environmental protection",0
2011,"Southland Regional Council","Sales and other operating income","Environmental protection",1293
2011,"Southland Regional Council","Employee costs","Environmental protection",3155
2011,"Southland Regional Council","Depreciation and amortisation","Environmental protection",337
2011,"Southland Regional Council","Current grants, subsidies, and donations expenditure","Environmental protection",752
2011,"Southland Regional Council","Interest expenditure","Environmental protection",0
2011,"Southland Regional Council","Purchases and other operating expenditure","Environmental protection",5541
2010,"Southland Regional Council","Rates","Environmental protection",7071
2010,"Southland Regional Council","Regulatory income and petrol tax","Environmental protection",181
2010,"Southland Regional Council","Current grants, subsidies, and donations income","Environmental protection",36
2010,"Southland Regional Council","Interest income","Environmental protection",0
2010,"Southland Regional Council","Dividend income","Environmental protection",0
2010,"Southland Regional Council","Sales and other operating income","Environmental protection",858
2010,"Southland Regional Council","Employee costs","Environmental protection",2860
2010,"Southland Regional Council","Depreciation and amortisation","Environmental protection",312
2010,"Southland Regional Council","Current grants, subsidies, and donations expenditure","Environmental protection",734
2010,"Southland Regional Council","Interest expenditure","Environmental protection",0
2010,"Southland Regional Council","Purchases and other operating expenditure","Environmental protection",4606
2009,"Southland Regional Council","Rates","Environmental protection",6743
2009,"Southland Regional Council","Regulatory income and petrol tax","Environmental protection",200
2009,"Southland Regional Council","Current grants, subsidies, and donations income","Environmental protection",1312
2009,"Southland Regional Council","Interest income","Environmental protection",0
2009,"Southland Regional Council","Dividend income","Environmental protection",0
2009,"Southland Regional Council","Sales and other operating income","Environmental protection",180
2009,"Southland Regional Council","Employee costs","Environmental protection",2628
2009,"Southland Regional Council","Depreciation and amortisation","Environmental protection",271
2009,"Southland Regional Council","Current grants, subsidies, and donations expenditure","Environmental protection",356
2009,"Southland Regional Council","Interest expenditure","Environmental protection",0
2009,"Southland Regional Council","Purchases and other operating expenditure","Environmental protection",4867
2014,"Southland Regional Council","Rates","Culture",0
2014,"Southland Regional Council","Regulatory income and petrol tax","Culture",0
2014,"Southland Regional Council","Current grants, subsidies, and donations income","Culture",0
2014,"Southland Regional Council","Interest income","Culture",0
2014,"Southland Regional Council","Dividend income","Culture",0
2014,"Southland Regional Council","Sales and other operating income","Culture",0
2014,"Southland Regional Council","Employee costs","Culture",0
2014,"Southland Regional Council","Depreciation and amortisation","Culture",0
2014,"Southland Regional Council","Current grants, subsidies, and donations expenditure","Culture",0
2014,"Southland Regional Council","Interest expenditure","Culture",0
2014,"Southland Regional Council","Purchases and other operating expenditure","Culture",0
2013,"Southland Regional Council","Rates","Culture",0
2013,"Southland Regional Council","Regulatory income and petrol tax","Culture",0
2013,"Southland Regional Council","Current grants, subsidies, and donations income","Culture",22
2013,"Southland Regional Council","Interest income","Culture",0
2013,"Southland Regional Council","Dividend income","Culture",0
2013,"Southland Regional Council","Sales and other operating income","Culture",0
2013,"Southland Regional Council","Employee costs","Culture",0
2013,"Southland Regional Council","Depreciation and amortisation","Culture",0
2013,"Southland Regional Council","Current grants, subsidies, and donations expenditure","Culture",0
2013,"Southland Regional Council","Interest expenditure","Culture",0
2013,"Southland Regional Council","Purchases and other operating expenditure","Culture",0
2012,"Southland Regional Council","Rates","Culture",0
2012,"Southland Regional Council","Regulatory income and petrol tax","Culture",0
2012,"Southland Regional Council","Current grants, subsidies, and donations income","Culture",55
2012,"Southland Regional Council","Interest income","Culture",0
2012,"Southland Regional Council","Dividend income","Culture",0
2012,"Southland Regional Council","Sales and other operating income","Culture",0
2012,"Southland Regional Council","Employee costs","Culture",0
2012,"Southland Regional Council","Depreciation and amortisation","Culture",0
2012,"Southland Regional Council","Current grants, subsidies, and donations expenditure","Culture",0
2012,"Southland Regional Council","Interest expenditure","Culture",0
2012,"Southland Regional Council","Purchases and other operating expenditure","Culture",0
2011,"Southland Regional Council","Rates","Culture",0
2011,"Southland Regional Council","Regulatory income and petrol tax","Culture",0
2011,"Southland Regional Council","Current grants, subsidies, and donations income","Culture",0
2011,"Southland Regional Council","Interest income","Culture",0
2011,"Southland Regional Council","Dividend income","Culture",0
2011,"Southland Regional Council","Sales and other operating income","Culture",0
2011,"Southland Regional Council","Employee costs","Culture",0
2011,"Southland Regional Council","Depreciation and amortisation","Culture",0
2011,"Southland Regional Council","Current grants, subsidies, and donations expenditure","Culture",0
2011,"Southland Regional Council","Interest expenditure","Culture",0
2011,"Southland Regional Council","Purchases and other operating expenditure","Culture",0
2010,"Southland Regional Council","Rates","Culture",0
2010,"Southland Regional Council","Regulatory income and petrol tax","Culture",0
2010,"Southland Regional Council","Current grants, subsidies, and donations income","Culture",0
2010,"Southland Regional Council","Interest income","Culture",0
2010,"Southland Regional Council","Dividend income","Culture",0
2010,"Southland Regional Council","Sales and other operating income","Culture",0
2010,"Southland Regional Council","Employee costs","Culture",0
2010,"Southland Regional Council","Depreciation and amortisation","Culture",0
2010,"Southland Regional Council","Current grants, subsidies, and donations expenditure","Culture",0
2010,"Southland Regional Council","Interest expenditure","Culture",0
2010,"Southland Regional Council","Purchases and other operating expenditure","Culture",0
2009,"Southland Regional Council","Rates","Culture",0
2009,"Southland Regional Council","Regulatory income and petrol tax","Culture",0
2009,"Southland Regional Council","Current grants, subsidies, and donations income","Culture",0
